date,lookback_5d_threshold_0.5pct,lookback_5d_threshold_1.0pct,lookback_5d_threshold_1.5pct,lookback_5d_threshold_2.0pct,lookback_10d_threshold_0.5pct,lookback_10d_threshold_1.0pct,lookback_10d_threshold_1.5pct,lookback_10d_threshold_2.0pct,lookback_20d_threshold_0.5pct,lookback_20d_threshold_1.0pct,lookback_20d_threshold_1.5pct,lookback_20d_threshold_2.0pct,lookback_60d_threshold_0.5pct,lookback_60d_threshold_1.0pct,lookback_60d_threshold_1.5pct,lookback_60d_threshold_2.0pct
2007-01-16,0.019354235492114902,0.0,0.0,0.0,-0.019354235492114902,-0.019354235492114902,-0.019354235492114902,-0.019354235492114902,0.019354235492114902,-0.019354235492114902,-0.019354235492114902,-0.019354235492114902,0.019354235492114902,0.019354235492114902,0.019354235492114902,0.019354235492114902
2007-01-17,-0.015413952010169929,-0.015413952010169929,-0.015413952010169929,-0.0,0.015413952010169929,0.015413952010169929,0.015413952010169929,0.015413952010169929,-0.015413952010169929,0.015413952010169929,0.015413952010169929,0.015413952010169929,-0.015413952010169929,-0.015413952010169929,-0.015413952010169929,-0.015413952010169929
2007-01-18,0.0071987480438184814,0.0,0.0,0.0,-0.0071987480438184814,-0.0071987480438184814,-0.0071987480438184814,-0.0071987480438184814,0.0071987480438184814,-0.0071987480438184814,-0.0071987480438184814,-0.0071987480438184814,0.0071987480438184814,0.0071987480438184814,0.0071987480438184814,0.0
2007-01-19,-0.04911727616645645,-0.04911727616645645,-0.04911727616645645,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04911727616645645,0.04911727616645645,0.04911727616645645,0.04911727616645645,-0.04911727616645645,-0.04911727616645645,-0.04911727616645645,-0.04911727616645645
2007-01-22,0.011238656169241024,0.011238656169241024,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.011238656169241024,0.011238656169241024,0.011238656169241024,0.011238656169241024,-0.011238656169241024,-0.011238656169241024,-0.011238656169241024,-0.011238656169241024
2007-01-23,0.010876025199096584,0.010876025199096584,0.010876025199096584,0.010876025199096584,0.010876025199096584,0.010876025199096584,0.010876025199096584,0.010876025199096584,0.010876025199096584,0.0,0.0,0.0,0.010876025199096584,0.010876025199096584,0.010876025199096584,0.010876025199096584
2007-01-24,-0.0018025596346811223,-0.0018025596346811223,-0.0018025596346811223,-0.0018025596346811223,-0.0018025596346811223,-0.0018025596346811223,-0.0018025596346811223,-0.0018025596346811223,0.0018025596346811223,-0.0018025596346811223,-0.0018025596346811223,-0.0,-0.0018025596346811223,-0.0018025596346811223,-0.0018025596346811223,-0.0018025596346811223
2007-01-25,0.019402627001739337,0.019402627001739337,0.019402627001739337,0.019402627001739337,0.019402627001739337,0.019402627001739337,0.019402627001739337,0.019402627001739337,-0.019402627001739337,0.0,0.0,0.0,0.019402627001739337,0.019402627001739337,0.019402627001739337,0.019402627001739337
2007-01-26,-0.014312364292486057,-0.014312364292486057,-0.014312364292486057,-0.014312364292486057,-0.014312364292486057,-0.014312364292486057,-0.014312364292486057,-0.014312364292486057,0.014312364292486057,-0.0,-0.0,-0.0,-0.014312364292486057,-0.014312364292486057,-0.014312364292486057,-0.014312364292486057
2007-01-29,-0.013597853287906636,-0.013597853287906636,-0.013597853287906636,-0.013597853287906636,-0.013597853287906636,-0.013597853287906636,-0.013597853287906636,-0.0,-0.013597853287906636,0.013597853287906636,0.013597853287906636,0.013597853287906636,-0.013597853287906636,-0.013597853287906636,-0.013597853287906636,-0.013597853287906636
2007-01-30,-0.0,-0.0,-0.0,-0.0,-0.009132012612290907,-0.009132012612290907,-0.009132012612290907,-0.009132012612290907,-0.009132012612290907,0.009132012612290907,0.009132012612290907,0.009132012612290907,-0.009132012612290907,-0.009132012612290907,-0.009132012612290907,-0.009132012612290907
2007-01-31,0.0,0.0,0.0,0.0,0.013618275607958585,0.013618275607958585,0.013618275607958585,0.013618275607958585,0.013618275607958585,-0.013618275607958585,0.0,0.0,0.013618275607958585,0.013618275607958585,0.013618275607958585,0.013618275607958585
2007-02-01,-0.00403430654753012,-0.00403430654753012,-0.00403430654753012,-0.0,-0.00403430654753012,-0.00403430654753012,-0.00403430654753012,-0.00403430654753012,0.00403430654753012,-0.00403430654753012,-0.00403430654753012,-0.00403430654753012,-0.00403430654753012,-0.00403430654753012,-0.00403430654753012,-0.00403430654753012
2007-02-02,-0.0,-0.0,-0.0,-0.0,-0.004405024108578015,-0.004405024108578015,-0.004405024108578015,-0.004405024108578015,0.004405024108578015,-0.004405024108578015,-0.004405024108578015,-0.004405024108578015,-0.004405024108578015,-0.004405024108578015,-0.004405024108578015,-0.0
2007-02-05,0.008563977952942614,0.008563977952942614,0.008563977952942614,0.008563977952942614,0.008563977952942614,0.008563977952942614,0.008563977952942614,0.008563977952942614,-0.008563977952942614,0.008563977952942614,0.008563977952942614,0.008563977952942614,0.008563977952942614,0.008563977952942614,0.008563977952942614,0.008563977952942614
2007-02-06,-0.02235705532474519,-0.02235705532474519,-0.02235705532474519,-0.0,-0.02235705532474519,-0.02235705532474519,-0.0,-0.0,0.02235705532474519,-0.02235705532474519,-0.02235705532474519,-0.02235705532474519,-0.02235705532474519,-0.02235705532474519,-0.02235705532474519,-0.02235705532474519
2007-02-07,0.0,0.0,0.0,0.0,-0.0032159041075865424,0.0,0.0,0.0,-0.0032159041075865424,0.0032159041075865424,0.0032159041075865424,0.0032159041075865424,0.0032159041075865424,0.0032159041075865424,0.0032159041075865424,0.0032159041075865424
2007-02-08,0.011233318668426362,0.0,0.0,0.0,0.011233318668426362,0.011233318668426362,0.011233318668426362,0.011233318668426362,-0.011233318668426362,0.011233318668426362,0.011233318668426362,0.011233318668426362,0.011233318668426362,0.0,0.0,0.0
2007-02-09,-0.017412197437114196,-0.017412197437114196,-0.017412197437114196,-0.0,-0.017412197437114196,-0.017412197437114196,-0.017412197437114196,-0.017412197437114196,0.017412197437114196,-0.017412197437114196,-0.017412197437114196,-0.017412197437114196,-0.017412197437114196,-0.017412197437114196,-0.017412197437114196,-0.017412197437114196
2007-02-12,-0.0,-0.0,-0.0,-0.0,-0.010670865039797084,-0.010670865039797084,-0.010670865039797084,-0.010670865039797084,0.010670865039797084,-0.010670865039797084,-0.010670865039797084,-0.010670865039797084,-0.010670865039797084,-0.010670865039797084,-0.010670865039797084,-0.010670865039797084
2007-02-13,-0.010327419587480291,-0.010327419587480291,-0.010327419587480291,-0.0,-0.010327419587480291,-0.010327419587480291,-0.010327419587480291,-0.010327419587480291,0.010327419587480291,-0.010327419587480291,-0.010327419587480291,-0.010327419587480291,-0.010327419587480291,-0.010327419587480291,-0.010327419587480291,-0.010327419587480291
2007-02-14,0.007223824344002483,0.007223824344002483,0.007223824344002483,0.007223824344002483,0.007223824344002483,0.007223824344002483,0.007223824344002483,0.007223824344002483,-0.007223824344002483,0.007223824344002483,0.007223824344002483,0.007223824344002483,0.007223824344002483,0.007223824344002483,0.007223824344002483,0.007223824344002483
2007-02-15,0.018435432844406296,0.018435432844406296,0.018435432844406296,0.018435432844406296,0.018435432844406296,0.018435432844406296,0.018435432844406296,0.018435432844406296,-0.018435432844406296,0.018435432844406296,0.018435432844406296,0.018435432844406296,0.018435432844406296,0.018435432844406296,0.018435432844406296,0.018435432844406296
2007-02-16,-0.03691874945061402,-0.03691874945061402,-0.03691874945061402,-0.0,-0.03691874945061402,-0.03691874945061402,-0.03691874945061402,-0.03691874945061402,0.03691874945061402,-0.03691874945061402,-0.03691874945061402,-0.03691874945061402,-0.03691874945061402,-0.03691874945061402,-0.03691874945061402,-0.03691874945061402
2007-02-20,-0.0033626268049393726,-0.0033626268049393726,-0.0,-0.0,-0.0033626268049393726,-0.0033626268049393726,-0.0033626268049393726,-0.0,0.0033626268049393726,-0.0033626268049393726,-0.0033626268049393726,-0.0033626268049393726,-0.0033626268049393726,-0.0033626268049393726,-0.0033626268049393726,-0.0033626268049393726
2007-02-21,-0.0030134054297623614,-0.0030134054297623614,-0.0030134054297623614,-0.0030134054297623614,-0.0030134054297623614,-0.0030134054297623614,-0.0030134054297623614,-0.0030134054297623614,0.0030134054297623614,-0.0030134054297623614,-0.0030134054297623614,-0.0030134054297623614,-0.0030134054297623614,-0.0030134054297623614,-0.0030134054297623614,-0.0030134054297623614
2007-02-22,-0.01061350554541618,-0.01061350554541618,-0.01061350554541618,-0.01061350554541618,-0.01061350554541618,-0.01061350554541618,-0.01061350554541618,-0.01061350554541618,0.01061350554541618,-0.01061350554541618,-0.01061350554541618,-0.01061350554541618,-0.01061350554541618,-0.01061350554541618,-0.01061350554541618,-0.01061350554541618
2007-02-23,0.06904120245603307,0.06904120245603307,0.06904120245603307,0.0,0.06904120245603307,0.06904120245603307,0.06904120245603307,0.06904120245603307,-0.06904120245603307,0.06904120245603307,0.06904120245603307,0.06904120245603307,0.06904120245603307,0.06904120245603307,0.06904120245603307,0.06904120245603307
2007-02-26,-0.015996180016712325,-0.015996180016712325,-0.015996180016712325,-0.015996180016712325,-0.015996180016712325,-0.015996180016712325,-0.015996180016712325,-0.015996180016712325,0.015996180016712325,-0.015996180016712325,-0.015996180016712325,-0.015996180016712325,-0.015996180016712325,-0.015996180016712325,-0.015996180016712325,-0.015996180016712325
2007-02-27,-0.020796616143813895,-0.020796616143813895,-0.020796616143813895,0.0,-0.020796616143813895,0.0,0.0,0.0,-0.020796616143813895,0.020796616143813895,0.020796616143813895,0.020796616143813895,-0.020796616143813895,-0.020796616143813895,-0.020796616143813895,-0.020796616143813895
2007-02-28,-0.03620710343172551,-0.03620710343172551,-0.03620710343172551,-0.03620710343172551,-0.03620710343172551,0.0,0.0,0.0,-0.03620710343172551,0.03620710343172551,0.03620710343172551,0.03620710343172551,-0.03620710343172551,0.0,0.0,0.0
2007-03-01,-0.020666687416352802,-0.020666687416352802,-0.020666687416352802,-0.020666687416352802,-0.020666687416352802,-0.020666687416352802,-0.020666687416352802,-0.020666687416352802,0.020666687416352802,0.0,0.0,0.0,-0.020666687416352802,-0.020666687416352802,-0.020666687416352802,-0.020666687416352802
