entry_date,exit_date,direction,entry_price,exit_price,shares,entry_notional,exit_notional,commission_paid,slippage_cost,gross_pnl,net_pnl,return_pct,holding_days
2012-07-27,2012-07-30,1,37.79688899999999,38.257861500000004,2651.0,100199.55273899998,101421.5908365,26.51,100.81090249997672,1222.0380975000294,1195.5280975000294,0.011931471397024532,1
2012-07-31,2012-08-01,-1,37.4782515,37.034507999999995,2706.0,101416.148559,100215.37864799998,27.060000000000002,100.81608899999466,1200.7699110000099,1173.70991100001,0.011573205329496326,1
2012-08-02,2012-08-03,1,36.7973895,37.426277500000005,2788.0,102591.121926,104344.46167000002,27.88,103.46825599998152,1753.3397440000097,1725.4597440000096,0.01681880177940349,1
2012-08-06,2012-08-07,1,38.287134,38.69864100000001,2724.0,104294.15301600001,105415.09808400003,27.240000000000002,104.8549319999876,1120.9450680000202,1093.7050680000202,0.010486734264309452,1
2012-08-08,2012-08-09,-1,38.4857475,39.0144975,2739.0,105412.46240250001,106860.70865249999,27.39,106.13625000000079,-1448.2462499999867,-1475.6362499999868,-0.013998688735355735,1
2012-08-10,2012-08-13,-1,39.264358,38.7863835,2647.0,103932.755626,102667.5571245,26.47,103.30049849998396,1265.1985015000052,1238.7285015000052,0.01191855728291806,1
2012-08-14,2012-08-15,-1,38.476752000000005,38.6723265,2733.0,105156.96321600002,105691.46832449999,27.330000000000002,105.42410849998835,-534.5051084999787,-561.8351084999788,-0.005342823635425158,1
2012-08-16,2012-08-17,-1,39.947016500000004,39.7248525,2618.0,104581.289197,103999.66384499999,26.18,104.29064799998426,581.625352000017,555.445352000017,0.005311135063115577,1
2012-08-20,2012-08-21,-1,39.947016500000004,40.6713255,2632.0,105140.547428,107046.92871600001,26.32,106.09328799998286,-1906.381287999995,-1932.701287999995,-0.018382073665000692,1
2012-08-22,2012-08-23,-1,41.5582105,41.573776499999994,2484.0,103230.594882,103269.26082599998,24.84,103.24994399999005,-38.66594399998172,-63.505943999981724,-0.0006151852953339423,1
2012-08-24,2012-08-27,-1,41.629175000000004,41.1175485,2478.0,103157.09565,101889.285183,24.78,102.52353299997952,1267.8104670000137,1243.0304670000137,0.012049878480657028,1
2012-08-28,2012-08-29,-1,41.05946,40.644312,2543.0,104414.20678000001,103358.485416,25.43,103.88663599998446,1055.7213640000052,1030.2913640000052,0.009867348474626846,1
2012-08-30,2012-08-31,-1,40.310834500000006,42.002990999999994,2615.0,105412.83221750002,109837.82146499999,26.150000000000002,107.62424749998036,-4424.989247499971,-4451.13924749997,-0.042225781756018675,1
2012-09-04,2012-09-05,-1,41.829075,41.994986999999995,2414.0,100975.38705,101375.89861799999,24.14,101.1755679999913,-400.5115679999798,-424.65156799997976,-0.0042054958183988436,1
2012-09-06,2012-09-07,-1,43.020479,44.20209,2337.0,100538.859423,103300.28433,23.37,101.91890699999652,-2761.4249069999923,-2784.7949069999922,-0.02769869205779872,1
2012-09-10,2012-09-11,-1,43.322328000000006,43.64180999999999,2257.0,97778.49429600002,98499.56516999999,22.57,98.13887399997799,-721.0708739999695,-743.6408739999696,-0.0076053622972428086,1
2012-09-12,2012-09-13,-1,43.77310250000001,45.98298,2217.0,97044.96824250002,101944.26666,22.17,99.49341749998058,-4899.298417499978,-4921.468417499978,-0.05071327763436439,1
2012-09-14,2012-09-17,-1,47.134421,47.2306035,1954.0,92100.658634,92288.599239,19.54,92.19460499999634,-187.94060499999534,-207.48060499999534,-0.002252759188449511,1
2012-09-18,2012-09-19,-1,47.546215000000004,47.9969865,1933.0,91906.833595,92778.1749045,19.330000000000002,92.34230949999242,-871.3413094999898,-890.6713094999899,-0.00969102377549916,1
2012-09-20,2012-09-21,-1,47.590193,48.005990999999995,1912.0,90992.449016,91787.45479199999,19.12,91.38977599998685,-795.0057759999909,-814.1257759999909,-0.008947179516586436,1
2012-09-24,2012-09-25,-1,46.4257755,45.726852,1943.0,90205.2817965,88847.273436,19.43,89.52663949999626,1358.0083604999988,1338.5783604999988,0.014839245927082023,1
2012-09-26,2012-09-27,-1,45.8920425,47.2786275,1994.0,91508.732745,94273.583235,19.94,92.89048999998647,-2764.8504899999934,-2784.7904899999935,-0.030431964321483332,1
2012-09-28,2012-10-01,-1,46.968504,47.2526145,1889.0,88723.504056,89260.1887905,18.89,88.99173449999088,-536.6847344999944,-555.5747344999944,-0.0062618664626831,1
2012-10-02,2012-10-03,-1,46.898539,46.2361065,1880.0,88169.25332,86923.88021999999,18.8,87.54689999999016,1245.3731000000025,1226.5731000000026,0.013911574089760053,1
2012-10-04,2012-10-05,-1,47.4672545,47.041509,1884.0,89428.307478,88626.202956,18.84,89.02747799998866,802.1045220000094,783.2645220000094,0.008758574819194672,1
2012-10-08,2012-10-09,-1,46.622677,45.639808499999994,1935.0,90214.87999500001,88313.02944749998,19.35,89.2644524999888,1901.850547500018,1882.500547500018,0.020866851982781022,1
2012-10-10,2012-10-11,1,45.937957499999996,45.978999,2004.0,92059.66682999999,92141.913996,20.04,92.10083399999513,82.24716600001148,62.207166000011476,0.0006757266036480993,1
2012-10-12,2012-10-15,1,45.26262,45.243367,2036.0,92154.69432,92115.495212,20.36,92.13510799999048,-39.19910799999812,-59.55910799999812,-0.0006462948896904129,1
2012-10-16,2012-10-17,-1,46.0839465,46.5602685,1998.0,92075.725107,93027.416463,19.98,92.55135599999285,-951.6913559999923,-971.6713559999923,-0.010552959043991516,1
2012-10-18,2012-10-19,-1,45.121428,45.324650999999996,2019.0,91100.163132,91510.47036899999,20.19,91.30523699998568,-410.3072369999882,-430.4972369999882,-0.004725537498502799,1
2012-10-22,2012-10-23,-1,45.9180295,44.6233005,1975.0,90688.10826250001,88131.0184875,19.75,89.41022499999924,2557.0897750000076,2537.3397750000076,0.027978748521863373,1
2012-10-24,2012-10-25,1,43.877928,45.15641050000001,2125.0,93240.597,95957.37231250001,21.25,94.59968749998015,2716.775312500021,2695.525312500021,0.02890935278438877,1
2012-10-26,2012-10-31,-1,44.849564,46.341159,2139.0,95933.21739600001,99123.739101,21.39,97.52770499999727,-3190.521704999993,-3211.9117049999927,-0.03348070451699366,1
2012-11-01,2012-11-02,-1,45.550213500000005,43.615797,2035.0,92694.68447250001,88758.146895,20.35,90.72742249998893,3936.5375775000093,3916.1875775000094,0.04224824324917828,1
2012-11-05,2012-11-06,1,43.325652,44.087945000000005,2230.0,96616.20396,98316.11735000001,22.3,97.46660999997907,1699.9133900000152,1677.6133900000152,0.017363685605931718,1
2012-11-07,2012-11-08,1,44.732355,44.998489500000005,2197.0,98276.983935,98861.68143150001,21.97,98.56950349998488,584.697496500015,562.7274965000149,0.005725933722917267,1
2012-11-09,2012-11-12,1,44.430203999999996,43.834072000000006,2225.0,98857.2039,97530.8102,22.25,98.19369999997889,-1326.393699999978,-1348.643699999978,-0.013642341142525256,1
2012-11-13,2012-11-14,1,43.3966875,41.348315500000005,2247.0,97512.3568125,92909.66492850002,22.47,95.2098839999847,-4602.691883999985,-4625.161883999986,-0.04743154647460117,1
2012-11-15,2012-11-16,1,40.294137,40.647666,2305.0,92877.985785,93692.87013,23.05,93.28565499999215,814.884345000004,791.8343450000041,0.008525533131532306,1
2012-11-19,2012-11-20,1,41.86292099999999,41.435272000000005,2238.0,93689.21719799998,92732.13873600001,22.38,93.21046199998321,-957.0784619999736,-979.4584619999736,-0.010454334994922793,1
2012-11-21,2012-11-23,1,42.125052,42.704637,2201.0,92717.239452,93992.906037,22.01,93.3554149999963,1275.6665850000034,1253.6565850000034,0.013521288947014275,1
2012-11-26,2012-11-27,-1,42.6616585,41.634806999999995,2202.0,93940.97201700001,91679.84501399999,22.02,92.81099699999152,2261.127003000014,2239.107003000014,0.023835254787387284,1
2012-11-28,2012-11-29,1,41.9679735,42.05696100000001,2292.0,96190.595262,96394.55461200002,22.92,96.29264999998017,203.95935000002035,181.03935000002036,0.0018820899226885206,1
2012-11-30,2012-12-03,1,41.6698245,40.682648500000006,2313.0,96382.30406849999,94098.96598050001,23.13,95.2400879999838,-2283.338087999979,-2306.468087999979,-0.023930410362059267,1
2012-12-04,2012-12-05,1,40.872426,39.702139,2301.0,94047.452226,91354.621839,23.01,92.70038699999839,-2692.8303869999877,-2715.840386999988,-0.028877341413499527,1
2012-12-06,2012-12-07,1,39.89994,40.2188805,2290.0,91370.86260000001,92101.236345,22.900000000000002,91.73625499999574,730.373744999992,707.473744999992,0.007742881317615928,1
2012-12-10,2012-12-11,-1,40.735622,40.5832815,2260.0,92062.50572,91718.21618999999,22.6,91.89046999999263,344.2895300000025,321.6895300000025,0.0034942512968134157,1
2012-12-12,2012-12-13,-1,41.681149,40.6273035,2216.0,92365.426184,90030.10455599999,22.16,91.19837199999455,2335.321628000003,2313.161628000003,0.025043587450048494,1
2012-12-14,2012-12-17,1,40.7053425,40.735622,2326.0,94680.626655,94751.056772,23.26,94.71588299999779,70.43011699999745,47.17011699999745,0.0004982024165500855,1
2012-12-18,2012-12-19,1,40.110045,39.720130000000005,2362.0,94739.92629,93818.94706,23.62,94.27922999998461,-920.979229999988,-944.599229999988,-0.009970445059336006,1
2012-12-20,2012-12-21,1,39.5407605,39.5272265,2372.0,93790.68390599999,93758.58125799999,23.72,93.77464799999095,-32.102647999999846,-55.822647999999845,-0.000595183291934912,1
2012-12-24,2012-12-26,-1,39.6791505,39.9049425,2362.0,93722.153481,94255.474185,23.62,93.98870399999645,-533.3207039999963,-556.9407039999963,-0.005942465930564679,1
2012-12-27,2012-12-28,-1,40.098940500000005,39.766873499999996,2324.0,93189.93772200002,92418.21401399998,23.240000000000002,92.80429199997832,771.7237080000214,748.4837080000214,0.008031808221965593,1
2012-12-31,2013-01-02,-1,41.015482000000006,41.71084499999999,2290.0,93925.45378000001,95517.83504999998,22.900000000000002,94.7212699999767,-1592.3812699999685,-1615.2812699999686,-0.017197481672895767,1
2013-01-03,2013-01-04,-1,39.940020000000004,40.121050499999996,2311.0,92301.38622000001,92719.74770549999,23.11,92.51048549998427,-418.3614854999802,-441.4714854999802,-0.004782934510297977,1
2013-01-07,2013-01-08,1,39.3826815,39.466257,2333.0,91879.79593949999,92074.777581,23.330000000000002,91.97735849998958,194.9816415000047,171.6516415000047,0.001868219664016581,1
2013-01-09,2013-01-10,1,39.293637,40.173903,2343.0,92064.991491,94127.454729,23.43,93.09676199998997,2062.463238000014,2039.0332380000139,0.022147758936135284,1
2013-01-11,2013-01-14,1,40.170075,40.0149825,2342.0,94078.31564999999,93715.089015,23.42,93.89663499998356,-363.2266349999882,-386.64663499998824,-0.0041098379826274905,1
2013-01-15,2013-01-16,-1,40.315832,40.05501749999999,2324.0,93693.993568,93087.86066999998,23.240000000000002,93.39110199998294,606.1328980000216,582.8928980000215,0.0062212408266809245,1
2013-01-17,2013-01-18,-1,39.8290755,39.93996,2367.0,94275.4217085,94537.88532,23.67,94.40661149998184,-262.4636114999938,-286.13361149999383,-0.003035081745746205,1
2013-01-22,2013-01-23,1,40.560269999999996,39.422279,2317.0,93978.14558999999,91341.42044300001,23.17,92.65914699998481,-2636.7251469999824,-2659.8951469999824,-0.028303337231236198,1
2013-01-24,2013-01-25,1,38.24011049999999,37.087447000000004,2389.0,91355.62398449998,88601.910883,23.89,89.97810149998479,-2753.7131014999727,-2777.6031014999726,-0.030404292372533514,1
2013-01-28,2013-01-29,1,36.743362499999996,37.352314500000006,2410.0,88551.503625,90019.07794500001,24.1,89.28567999997959,1467.5743200000222,1443.4743200000223,0.01630095775801709,1
2013-01-30,2013-01-31,1,37.159570499999994,36.777602,2422.0,90000.47975099999,89075.352044,24.22,89.53770699998377,-925.127706999981,-949.347706999981,-0.010548251627396829,1
2013-02-01,2013-02-04,1,37.372676999999996,37.463259,2383.0,89059.089291,89274.946197,23.830000000000002,89.16709399998877,215.8569060000115,192.02690600001148,0.002156174148295687,1
2013-02-05,2013-02-06,1,37.4257035,37.618181500000006,2385.0,89260.30284749999,89719.36287750001,23.85,89.48996999998954,459.06003000001994,435.2100300000199,0.0048757400111398945,1
2013-02-07,2013-02-08,1,37.7358585,37.4582615,2377.0,89698.1356545,89038.2875855,23.77,89.3680689999955,-659.8480690000002,-683.6180690000002,-0.007621318592765025,1
2013-02-11,2013-02-12,1,36.7353585,37.060460500000005,2423.0,89009.7736455,89797.49579150001,24.23,89.40385399998463,787.72214600002,763.4921460000199,0.008577621476050335,1
2013-02-13,2013-02-14,1,36.496239,36.60568800000001,2459.0,89744.251701,90013.38679200002,24.59,89.87890899998962,269.1350910000123,244.54509100001232,0.002724910914793303,1
2013-02-15,2013-02-19,-1,35.300341,34.875429,2550.0,90015.86955,88932.34395,25.5,89.47439999998643,1083.5256000000159,1058.0256000000159,0.011753767477770433,1
2013-02-20,2013-02-21,1,33.202593,33.7001415,2743.0,91074.712599,92439.4881345,27.43,91.75746449999504,1364.7755355000018,1337.3455355000017,0.01468404892352837,1
2013-02-22,2013-02-25,1,33.600792,34.0799515,2750.0,92402.178,93719.866625,27.5,93.06137499999068,1317.688625000004,1290.188625000004,0.013962751235149501,1
2013-02-26,2013-02-27,1,34.565274,33.8500665,2711.0,93706.45781400001,91767.53028149999,27.11,92.73653250000226,-1938.9275325000144,-1966.0375325000143,-0.02098081155092262,1
2013-02-28,2013-03-01,1,33.078531,32.8505665,2773.0,91726.76646299999,91094.6209045,27.73,91.41055849999586,-632.1455584999967,-659.8755584999967,-0.007193925872947588,1
2013-03-04,2013-03-05,1,31.8209025,31.7491175,2862.0,91071.422955,90865.974285,28.62,90.96866999999796,-205.4486699999955,-234.0686699999955,-0.0025701659467388905,1
2013-03-06,2013-03-07,1,33.1315575,32.655664,2742.0,90846.730665,89541.830688,27.42,90.19397699998088,-1304.8999769999944,-1332.3199769999944,-0.014665579787488047,1
2013-03-08,2013-03-11,1,32.8214025,32.6826505,2727.0,89503.9646175,89125.5879135,27.27,89.31470399998639,-378.37670399999087,-405.64670399999085,-0.004532164644700867,1
2013-03-12,2013-03-13,1,33.55677,32.585699,2655.0,89093.22435,86515.030845,26.55,87.803504999999,-2578.193505000005,-2604.7435050000054,-0.02923615711524089,1
2013-03-14,2013-03-15,1,32.9714775,33.012485500000004,2623.0,86484.18548249999,86591.74946650001,26.23,86.53801600000034,107.56398400001322,81.33398400001322,0.0009404492109886505,1
2013-03-18,2013-03-19,1,33.166574999999995,33.213384999999995,2610.0,86564.76074999999,86686.93484999999,26.1,86.62589999999376,122.17410000000179,96.07410000000178,0.0011098523136621942,1
2013-03-20,2013-03-21,1,33.148565999999995,33.9919955,2615.0,86683.50008999999,88889.06823250001,26.150000000000002,87.78685749998999,2205.5681425000166,2179.4181425000165,0.025142248988991152,1
2013-03-22,2013-03-25,1,33.786885,33.332325499999996,2630.0,88859.50755,87664.01606499999,26.3,88.26148499998823,-1195.4914850000052,-1221.7914850000052,-0.01374969903262766,1
2013-03-26,2013-03-27,1,33.1135485,33.6201815,2646.0,87618.449331,88959.000249,26.46,88.28908199999569,1340.550918000002,1314.090918000002,0.01499787919135277,1
2013-03-28,2013-04-01,1,33.520751999999995,33.098442500000004,2653.0,88930.55505599998,87810.1679525,26.53,88.37010349998496,-1120.3871034999738,-1146.9171034999738,-0.01289677212492101,1
2013-04-02,2013-04-03,1,31.767875999999998,30.302841000000004,2764.0,87806.40926399999,83757.05252400001,27.64,85.78073999998813,-4049.356739999981,-4076.996739999981,-0.04643165315805165,1
2013-04-04,2013-04-05,1,31.187586,31.026479000000002,2684.0,83707.480824,83275.069636,26.84,83.49118799999641,-432.41118799999373,-459.2511879999937,-0.005486381664807198,1
2013-04-08,2013-04-09,1,30.687336,31.8510665,2713.0,83254.742568,86411.9434145,27.13,84.83415349999174,3157.200846500009,3130.070846500009,0.03759630682832825,1
2013-04-10,2013-04-11,1,30.683334,30.274855000000002,2815.0,86373.58520999999,85223.71682500001,28.150000000000002,85.79838499998917,-1149.8683849999895,-1178.0183849999896,-0.013638641746036998,1
2013-04-12,2013-04-15,1,28.5092475,25.712137500000004,2989.0,85214.1407775,76853.57898750002,29.89,81.03178999999061,-8360.561789999989,-8390.451789999988,-0.09846313902182077,1
2013-04-16,2013-04-17,1,25.543765499999996,24.2088895,3007.0,76810.10285849999,72796.1307265,30.07,74.80213199998633,-4013.9721319999826,-4044.0421319999828,-0.0526498726274321,1
2013-04-18,2013-04-19,1,24.976481999999997,25.297345,2914.0,72781.46854799999,73716.46333,29.14,73.24921799999214,934.9947820000082,905.8547820000082,0.01244622841599561,1
2013-04-22,2013-04-23,1,25.676832,25.075456000000003,2870.0,73692.50784,71966.55872,28.7,72.82911999999382,-1725.9491199999952,-1754.6491199999953,-0.023810413994997448,1
2013-04-24,2013-04-25,1,26.756371499999997,27.030478000000002,2688.0,71921.12659199999,72657.924864,26.88,72.28972799999019,736.798272000015,709.918272000015,0.009870789094104394,1
2013-04-26,2013-04-29,-1,26.0839515,26.47323,2785.0,72643.80492750001,73727.94555,27.85,73.18562250000025,-1084.140622499999,-1111.9906224999988,-0.015307439135515933,1
2013-04-30,2013-05-01,1,26.871429,26.242872000000002,2662.0,71531.74399799999,69858.52526400001,26.62,70.69473399999157,-1673.2187339999923,-1699.8387339999922,-0.023763418015469037,1
2013-05-02,2013-05-03,1,26.199092999999998,26.216885,2665.0,69820.582845,69867.998525,26.650000000000002,69.84431999999174,47.415680000009544,20.765680000009542,0.0002974148761563456,1
2013-05-06,2013-05-07,1,26.2961415,25.518234500000002,2656.0,69842.55182400001,67776.430832,26.560000000000002,68.8089919999909,-2066.1209919999974,-2092.6809919999973,-0.029962836943207005,1
2013-05-08,2013-05-09,1,26.9244555,26.437774500000003,2516.0,67741.930038,66517.440642,25.16,67.12939599999095,-1224.4893959999931,-1249.6493959999932,-0.01844720685252102,1
2013-05-10,2013-05-13,-1,26.36681,25.7118495,2522.0,66497.09482,64845.284438999995,25.22,65.6716189999899,1651.8103810000034,1626.5903810000034,0.024461074358255754,1
2013-05-14,2013-05-15,-1,25.4122875,24.268127999999997,2681.0,68130.3427875,65062.851167999994,26.810000000000002,66.59738049999,3067.4916195000114,3040.6816195000115,0.04463035844372547,1
2013-05-16,2013-05-17,1,24.357172499999997,23.324332,2922.0,71171.65804499999,68153.698104,29.22,69.6619409999959,-3017.959940999997,-3047.1799409999967,-0.0428145138767646,1
2013-05-20,2013-05-21,1,24.799393499999997,24.1469205,2747.0,68123.9339445,66331.5906135,27.47,67.22733099999137,-1792.3433309999916,-1819.8133309999916,-0.026713274258098166,1
2013-05-22,2013-05-23,1,24.516252,24.659664000000003,2705.0,66316.46166,66704.39112000001,27.05,66.51053999999414,387.92946000000387,360.87946000000386,0.005441777968345301,1
2013-05-24,2013-05-28,-1,24.314836500000002,24.1090485,2742.0,66671.28168300001,66107.010987,27.42,66.38930399999607,564.270696000005,536.8506960000051,0.00805220302427293,1
2013-05-29,2013-05-30,-1,25.199394,26.6062965,2667.0,67206.783798,70958.99276549999,26.67,69.08196749999274,-3752.2089674999934,-3778.8789674999935,-0.056227641823450095,1
2013-05-31,2013-06-03,-1,26.0839515,26.889438,2432.0,63436.170048,65395.113216,24.32,64.41516799999317,-1958.943167999993,-1983.263167999993,-0.03126391720211553,1
2013-06-04,2013-06-05,1,26.376181499999998,26.464761000000003,2329.0,61430.126713499994,61636.42836900001,23.29,61.533344499992666,206.30165550001198,183.01165550001198,0.002979184079393947,1
2013-06-06,2013-06-07,1,26.8364115,25.6681595,2296.0,61616.400804000004,58934.094212,22.96,60.27459199999885,-2682.3065919999976,-2705.2665919999977,-0.043904975894411176,1
2013-06-10,2013-06-11,1,25.7378625,24.898544500000003,2289.0,58913.967262499995,56992.768360500006,22.89,57.95290199998871,-1921.198901999989,-1944.088901999989,-0.03299877757914028,1
2013-06-12,2013-06-13,1,25.0835355,25.314336500000003,2271.0,56964.7091205,57488.85819150001,22.71,57.226928999993376,524.1490710000071,501.4390710000071,0.008802626727001986,1
2013-06-14,2013-06-17,1,24.914451,24.94752,2307.0,57477.638457,57553.92864,23.07,57.515816999997014,76.2901830000026,53.2201830000026,0.0009259284902565634,1
2013-06-18,2013-06-19,1,24.260124,23.483252500000003,2371.0,57520.754004,55678.791677500005,23.71,56.59932649999642,-1841.9623264999966,-1865.6723264999966,-0.032434768264168745,1
2013-06-20,2013-06-21,1,21.744867,21.997995500000002,2560.0,55666.85952,56314.868480000005,25.6,55.99103999998988,648.0089600000065,622.4089600000065,0.011180960545769378,1
2013-06-24,2013-06-25,1,21.036513,20.900544500000002,2676.0,56293.708787999996,55929.85708200001,26.76,56.11170599999629,-363.8517059999921,-390.61170599999207,-0.006938816333296162,1
2013-06-26,2013-06-27,1,19.691140649999998,20.157916,2839.0,55903.14830534999,57228.323524,28.39,56.5660813499902,1325.175218650007,1296.785218650007,0.02319699798599542,1
2013-06-28,2013-07-01,1,21.682835999999998,22.006991000000003,2638.0,57199.321368,58054.44225800001,26.38,57.627109999988,855.1208900000122,828.7408900000122,0.014488648994070916,1
2013-07-02,2013-07-03,-1,20.971509,21.3996945,2767.0,58028.165403000006,59212.9546815,27.67,58.62027849999407,-1184.7892784999942,-1212.4592784999943,-0.020894323818090435,1
2013-07-05,2013-07-08,-1,20.6886505,20.284137,2746.0,56811.034273000005,55700.240202,27.46,56.25592900000142,1110.7940710000005,1083.3340710000004,0.019069078478560028,1
2013-07-09,2013-07-10,1,20.554272,20.511739,2817.0,57901.384224,57781.568762999996,28.17,57.841461000001004,-119.81546100000669,-147.9854610000067,-0.0025558190530903927,1
2013-07-11,2013-07-12,1,22.099044,21.5462215,2613.0,57744.801972,56300.2767795,26.13,57.02219249998802,-1444.525192499994,-1470.6551924999942,-0.02546818314855601,1
2013-07-15,2013-07-16,1,21.532760999999997,22.6696595,2613.0,56265.10449299999,59235.8202735,26.13,57.75121949999477,2970.7157805000115,2944.5857805000114,0.052334138664335915,1
2013-07-17,2013-07-18,-1,22.014987,21.948968999999998,2690.0,59220.315030000005,59042.72661,26.900000000000002,59.13157999999388,177.5884200000087,150.6884200000087,0.0025445393176931346,1
2013-07-19,2013-07-22,1,22.887438,24.261863,2594.0,59370.014171999996,62935.272622000004,25.94,61.15354999999341,3565.2584500000057,3539.3184500000057,0.05961457984069699,1
2013-07-23,2013-07-24,1,25.0835355,23.8370755,2508.0,62909.507034,59783.385354000005,25.080000000000002,61.345679999994246,-3126.1216799999975,-3151.2016799999974,-0.05009102484775318,1
2013-07-25,2013-07-26,1,24.0910395,24.403792000000003,2480.0,59745.77796,60521.404160000006,24.8,60.13379999999444,775.6262000000049,750.826200000005,0.012567016877789853,1
2013-07-29,2013-07-30,-1,24.164911500000002,23.980984499999998,2504.0,60508.938396000005,60048.38518799999,25.04,60.27879199998557,460.55320800001044,435.5132080000104,0.007197502047545432,1
2013-07-31,2013-08-01,1,23.8969425,23.134427000000002,2550.0,60937.203375000005,58992.788850000004,25.5,59.964524999996094,-1944.414524999998,-1969.914524999998,-0.03232695981923207,1
2013-08-02,2013-08-05,1,22.6303095,22.4757565,2606.0,58974.586556999995,58571.821439,26.060000000000002,58.77311799999607,-402.76511799999986,-428.82511799999986,-0.0072713543754229235,1
2013-08-06,2013-08-07,1,21.2936415,21.201394,2749.0,58536.2204835,58282.632106000005,27.490000000000002,58.409377499993525,-253.58837749999765,-281.07837749999766,-0.0048017855471080015,1
2013-08-08,2013-08-09,1,23.037512999999997,23.492248000000004,2529.0,58261.87037699999,59411.89519200001,25.29,58.837184999987315,1150.0248150000166,1124.7348150000166,0.01930481818935953,1
2013-08-12,2013-08-13,1,24.791389499999998,24.061963000000002,2396.0,59400.169241999996,57652.463348000005,23.96,58.52589399999286,-1747.7058939999888,-1771.6658939999888,-0.029825940171687246,1
2013-08-14,2013-08-15,-1,25.4122875,26.93346,2267.0,57609.655762500006,61058.15382,22.67,59.33305749999481,-3448.4980574999972,-3471.1680574999973,-0.06025323379487182,1
2013-08-16,2013-08-19,-1,26.36681,25.888938,2054.0,54157.42774,53175.878652,20.54,53.66691199999256,981.5490880000029,961.009088000003,0.017744732866812538,1
2013-08-20,2013-08-21,1,26.8364115,25.589199,2053.0,55095.1528095,52534.625547,20.53,53.81426249999949,-2560.5272625,-2581.0572625,-0.04684726570093024,1
2013-08-22,2013-08-23,1,25.994991,26.685650500000005,2021.0,52535.876810999995,53931.69966050001,20.21,53.23415049999257,1395.8228495000121,1375.612849500012,0.026184256036095803,1
2013-08-26,2013-08-27,1,26.951468999999996,25.739124,2000.0,53902.937999999995,51478.248,20.0,52.689999999991244,-2424.689999999991,-2444.689999999991,-0.04535355753706767,1
2013-08-28,2013-08-29,1,25.0655265,25.243372,2053.0,51459.5259045,51824.642716,20.53,51.64218849999857,365.1168115000002,344.5868115000002,0.006696268678018796,1
2013-08-30,2013-09-03,1,24.9234555,25.1284295,2078.0,51790.940529,52216.876501,20.78,52.004027999993525,425.935972,405.155972,0.007822912035612398,1
2013-09-04,2013-09-05,1,25.304646,24.372807500000004,2063.0,52203.484698,50281.10187250001,20.63,51.241825499995386,-1922.3828254999955,-1943.0128254999956,-0.0372199832394414,1
2013-09-06,2013-09-09,1,24.799393499999997,24.456765500000003,2027.0,50268.37062449999,49573.86366850001,20.27,49.92095599999254,-694.5069559999881,-714.7769559999881,-0.014219218707908892,1
2013-09-10,2013-09-11,1,23.542765499999998,23.7051415,2105.0,49557.521377499994,49899.3228575,21.05,49.72851999999598,341.8014800000039,320.7514800000039,0.006472306747480531,1
2013-09-12,2013-09-13,1,22.3901895,22.652668000000002,2227.0,49862.95201650001,50447.491636000006,22.27,50.155380499999694,584.5396195000006,562.2696195000007,0.011276300274278618,1
2013-09-16,2013-09-17,1,22.484236499999998,22.890549000000004,2243.0,50432.142469499995,51343.50140700001,22.43,50.88806249999197,911.3589375000126,888.9289375000127,0.017626237831113622,1
2013-09-18,2013-09-19,1,24.985486499999997,24.173907,2054.0,51320.189270999996,49653.204978,20.54,50.48629299999585,-1666.9842929999938,-1687.5242929999938,-0.03288226947271958,1
2013-09-20,2013-09-23,1,22.719353999999996,22.258865,2185.0,49641.78848999999,48635.620025000004,21.85,49.13846499999268,-1006.1684649999902,-1028.01846499999,-0.02070873141903575,1
2013-09-24,2013-09-25,1,22.214101499999998,22.5457215,2188.0,48604.454082,49330.038642,21.88,48.96743999999626,725.584560000002,703.7045600000021,0.014478190801460098,1
2013-09-26,2013-09-27,1,22.241115,22.236876000000002,2217.0,49308.551955,49299.154092000004,22.17,49.303862999997804,-9.397862999996292,-31.567862999996294,-0.0006402107088605192,1
2013-09-30,2013-10-01,1,22.170079499999996,21.591199000000003,2223.0,49284.08672849999,47997.235377000005,22.23,48.640351499988085,-1286.851351499985,-1309.081351499985,-0.026561948052554043,1
2013-10-02,2013-10-03,1,21.682835999999998,21.476256499999998,2212.0,47962.433231999996,47505.479377999996,22.12,47.733853999995276,-456.9538540000003,-479.0738540000003,-0.009988522719076055,1
2013-10-04,2013-10-07,1,21.426707999999998,21.7501195,2216.0,47481.584928,48198.264812,22.16,47.84011599999215,716.6798840000054,694.5198840000054,0.014627141976266371,1
2013-10-08,2013-10-09,-1,21.0684605,21.174582,2287.0,48183.569163500004,48426.269034000004,22.87,48.30487049999902,-242.69987050000097,-265.56987050000095,-0.0055116272021869086,1
2013-10-10,2013-10-11,1,20.8514205,20.36981,2298.0,47916.564309,46809.82338,22.98,47.362928999992036,-1106.7409289999969,-1129.7209289999969,-0.023576834969109114,1
2013-10-14,2013-10-15,1,20.461225499999998,21.033478000000002,2287.0,46794.82271849999,48103.564186,22.87,47.44953249998915,1308.7414675000107,1285.8714675000108,0.027478925932369242,1
2013-10-16,2013-10-17,-1,20.591699000000002,21.6918405,2335.0,48081.617165,50650.44756750001,23.35,49.36540249999723,-2568.830402499999,-2592.1804024999988,-0.053912088555684475,1
